"province","affiliation","amphor","n"
"สุราษฎร์ธานี","สพม.สุราษฎร์ธานีชุมพร","ท่าฉาง",4
"สุราษฎร์ธานี","สพม.สุราษฎร์ธานีชุมพร","ท่าชนะ",2
"สุราษฎร์ธานี","สพม.สุราษฎร์ธานีชุมพร","บ้านตาขุน",6
"สุราษฎร์ธานี","สพม.สุราษฎร์ธานีชุมพร","บ้านนาสาร",8
"สุราษฎร์ธานี","สพม.สุราษฎร์ธานีชุมพร","บ้านนาเดิม",2
"สุราษฎร์ธานี","สพม.สุราษฎร์ธานีชุมพร","พนม",2
"สุราษฎร์ธานี","สพม.สุราษฎร์ธานีชุมพร","พระแสง",4
"สุราษฎร์ธานี","สพม.สุราษฎร์ธานีชุมพร","พุนพิน",8
"สุราษฎร์ธานี","สพม.สุราษฎร์ธานีชุมพร","วิภาวดี",4
"สุราษฎร์ธานี","สพม.สุราษฎร์ธานีชุมพร","เกาะพะงัน",2
"สุราษฎร์ธานี","สพม.สุราษฎร์ธานีชุมพร","เกาะสมุย",4
"สุราษฎร์ธานี","สพม.สุราษฎร์ธานีชุมพร","เคียนซา",6
"สุราษฎร์ธานี","สพม.สุราษฎร์ธานีชุมพร","เมืองสุราษฎร์ธานี",12
"สุราษฎร์ธานี","สพม.สุราษฎร์ธานีชุมพร","เวียงสระ",6
"สุราษฎร์ธานี","สพม.สุราษฎร์ธานีชุมพร","ไชยา",4
"สุรินทร์","สพป.สุรินทร์ เขต 1","จอมพระ",52
"สุรินทร์","สพป.สุรินทร์ เขต 1","ลำดวน",23
"สุรินทร์","สพป.สุรินทร์ เขต 1","ศีขรภูมิ",90
"สุรินทร์","สพป.สุรินทร์ เขต 1","สำโรงทาบ",41
"สุรินทร์","สพป.สุรินทร์ เขต 1","เขวาสินรินทร์",27
"สุรินทร์","สพป.สุรินทร์ เขต 1","เมืองสุรินทร์",97
"สุรินทร์","สพป.สุรินทร์ เขต 2","ชุมพลบุรี",53
"สุรินทร์","สพป.สุรินทร์ เขต 2","ท่าตูม",73
"สุรินทร์","สพป.สุรินทร์ เขต 2","รัตนบุรี",52
"สุรินทร์","สพป.สุรินทร์ เขต 2","สนม",29
"สุรินทร์","สพป.สุรินทร์ เขต 2","โนนนารายณ์",20
"สุรินทร์","สพป.สุรินทร์ เขต 3","กาบเชิง",38
"สุรินทร์","สพป.สุรินทร์ เขต 3","บัวเชด",32
"สุรินทร์","สพป.สุรินทร์ เขต 3","ปราสาท",83
"สุรินทร์","สพป.สุรินทร์ เขต 3","พนมดงรัก",26
"สุรินทร์","สพป.สุรินทร์ เขต 3","ศรีณรงค์",44
"สุรินทร์","สพป.สุรินทร์ เขต 3","สังขะ",86
"สุรินทร์","สพม.สุรินทร์","กาบเชิง",8
"สุรินทร์","สพม.สุรินทร์","จอมพระ",11
"สุรินทร์","สพม.สุรินทร์","ชุมพลบุรี",6
"สุรินทร์","สพม.สุรินทร์","ท่าตูม",16
"สุรินทร์","สพม.สุรินทร์","บัวเชด",2
"สุรินทร์","สพม.สุรินทร์","ปราสาท",18
"สุรินทร์","สพม.สุรินทร์","พนมดงรัก",2
"สุรินทร์","สพม.สุรินทร์","รัตนบุรี",12
"สุรินทร์","สพม.สุรินทร์","ลำดวน",4
"สุรินทร์","สพม.สุรินทร์","ศรีณรงค์",4
"สุรินทร์","สพม.สุรินทร์","ศีขรภูมิ",20
"สุรินทร์","สพม.สุรินทร์","สนม",8
